_id,data,hora,natureza_acidente,situacao,bairro,endereco,complemento,bairro_cruzamento,tipo_acidente,carro,moto,ciclista,pedestre,onibus,caminhao,viatura,vitimas_não_fatais,vitimas_fatais,Mes
3005,2023-10-16,01:42:00,SEM VÍTIMA,FINALIZADA,BOA VISTA,BOA VISTA,EM FRENTE A PRONTO PELE,BOA VISTA,CHOQUE,1,0,0,0,0,0,0,0,0,10
3006,2023-10-16,01:59:00,COM VÍTIMA,FINALIZADA,LINHA DO TIRO,LINHA DO TIRO,SEMÁFORO 641,LINHA DO TIRO,COLISÃO FRONTAL,0,2,0,0,0,0,0,1,0,10
3007,2023-10-16,03:21:00,COM VÍTIMA,FINALIZADA,IMBIRIBEIRA,IMBIRIBEIRA,NA RUA DO SINDICATO DOS TAXISTA,IMBIRIBEIRA,COLISÃO LATERAL,0,2,0,0,0,0,0,3,0,10
3008,2023-10-16,03:39:00,COM VÍTIMA,FINALIZADA,CASA AMARELA,CASA AMARELA,KINITOS,CASA AMARELA,COLISÃO LATERAL,1,1,0,0,0,0,0,2,0,10
3009,2023-10-16,04:42:00,COM VÍTIMA,FINALIZADA,MADALENA,MADALENA,PROX EXTRA FARMA E A FARMACIA DO TRABALHADOR,MADALENA,COLISÃO LATERAL,1,1,0,0,0,0,0,1,0,10
3010,2023-10-16,06:32:00,COM VÍTIMA,FINALIZADA,ILHA DO LEITE,ILHA DO LEITE,PROX A MULTI IMAGEM E AO LADO DO HOSPITAL ALBERT  SABIN,ILHA DO LEITE,COLISÃO FRONTAL,1,1,0,0,0,0,0,1,0,10
3011,2023-10-17,12:29:00,COM VÍTIMA,FINALIZADA,IMBIRIBEIRA,IMBIRIBEIRA,ESQUINA COM O HOTEL PRAIA SUL,IMBIRIBEIRA,COLISÃO,1,1,0,0,0,0,0,1,0,10
3012,2023-10-17,08:12:00,COM VÍTIMA,FINALIZADA,CAXANGA,CAXANGA,GOLF CLUBE // E/F A PARADA DO BRT,CAXANGA,COLISÃO FRONTAL,4,0,0,0,0,0,0,2,0,10
3013,2023-10-17,08:27:00,COM VÍTIMA,FINALIZADA,IMBIRIBEIRA,IMBIRIBEIRA,PROX. A FLOR E ARTE E POSTO IPIRANGA SENT. CIDADE,IMBIRIBEIRA,COLISÃO LATERAL,0,1,0,0,0,0,0,1,0,10
3014,2023-10-17,08:33:00,COM VÍTIMA,FINALIZADA,BOA VIAGEM,BOA VIAGEM,"EM FRENTE A REI DOS GALETOS, SENTIDO PIEDADE",BOA VIAGEM,COLISÃO TRASEIRA,1,1,0,0,0,0,0,1,0,10
3015,2023-10-17,09:02:00,COM VÍTIMA,FINALIZADA,CASA FORTE,CASA FORTE,EM FRENTE AO POSTO DE GASOLINA PETROCAL,CASA FORTE,COLISÃO TRASEIRA,2,1,0,0,0,0,0,1,0,10
3016,2023-10-17,11:04:00,SEM VÍTIMA,FINALIZADA,IBURA,IBURA,OTICA PRECISÃO,IBURA,COLISÃO TRASEIRA,1,0,0,0,0,1,0,0,0,10
3017,2023-10-17,12:22:00,COM VÍTIMA,FINALIZADA,AFLITOS,AFLITOS,AO LADO DO CLUBE PORTUGUÊS / SENTINDO AFLITOS,AFLITOS,COLISÃO,0,1,0,0,0,0,0,1,0,10
3018,2023-10-17,12:58:00,COM VÍTIMA,FINALIZADA,MADALENA,MADALENA,SOBRE A PONTE DA CAPUNGA,MADALENA,COLISÃO,0,1,0,0,0,0,0,1,0,10
3020,2023-10-17,02:59:00,COM VÍTIMA,FINALIZADA,BOA VIAGEM,BOA VIAGEM,EMPRESARIAL ALEXANDRE DE CASTRO,BOA VIAGEM,CHOQUE,1,0,0,0,0,0,0,1,0,10
3021,2023-10-17,05:03:00,COM VÍTIMA,FINALIZADA,BOA VIAGEM,BOA VIAGEM,PROXIMO A FARMACIA DROGASIL E A PARLA DELI,BOA VIAGEM,COLISÃO,2,0,0,0,0,0,0,2,0,10
3022,2023-10-17,07:44:00,COM VÍTIMA,FINALIZADA,SANTO AMARO,SANTO AMARO,DEPOIS DO VIADUTO DA AV NORTE,SANTO AMARO,COLISÃO LATERAL,0,1,1,0,0,0,0,2,0,10
3023,2023-10-17,09:38:00,COM VÍTIMA,FINALIZADA,BAIRRO DO RECIFE,BAIRRO DO RECIFE,POR TRAZ DA FABRICA DE BISCOITOS PILAR,BAIRRO DO RECIFE,COLISÃO,0,1,0,0,0,0,0,1,0,10
3024,2023-10-18,08:08:00,COM VÍTIMA,FINALIZADA,ROSARINHO,ROSARINHO,LADO OPOSTO À PADARIA PÃO RECIFE,ROSARINHO,COLISÃO TRANSVERSAL,1,1,0,0,0,0,0,2,0,10
3025,2023-10-18,08:50:00,COM VÍTIMA,FINALIZADA,MADALENA,MADALENA,PROX. AO MERCADO PUBLIDO DA MADALENA,MADALENA,COLISÃO LATERAL,1,1,0,0,0,0,0,1,0,10
3026,2023-10-18,10:29:00,SEM VÍTIMA,FINALIZADA,JOANA BEZERRA,JOANA BEZERRA,MERCEARIA POSTO IPIRANGA,JOANA BEZERRA,COLISÃO TRASEIRA,0,1,0,0,0,0,1,0,0,10
3027,2023-10-18,11:15:00,COM VÍTIMA,FINALIZADA,BOA VISTA,BOA VISTA,AO LADO DA FARMACIA PAGUE MENOS,BOA VISTA,COLISÃO LATERAL,1,0,0,0,0,0,0,1,0,10
3028,2023-10-18,12:45:00,COM VÍTIMA,FINALIZADA,BOA VIAGEM,BOA VIAGEM,E/F A HONDA,BOA VIAGEM,ATROPELAMENTO DE PESSOA,0,0,0,0,0,0,0,1,0,10
3029,2023-10-18,01:32:00,COM VÍTIMA,FINALIZADA,IPUTINGA,IPUTINGA,EM FRENTE À ITALIANA,IPUTINGA,COLISÃO,0,0,0,0,0,0,0,1,0,10
3030,2023-10-18,01:47:00,COM VÍTIMA,FINALIZADA,BOA VIAGEM,BOA VIAGEM,COLÉGIO ELO,BOA VIAGEM,COLISÃO LATERAL,1,1,0,0,0,0,0,1,0,10
3031,2023-10-18,02:53:00,COM VÍTIMA,FINALIZADA,COHAB,COHAB,UR2 / EM FRENTE AO FERRO VELHO MOZÁ,COHAB,COLISÃO,0,0,0,0,0,0,0,1,0,10
3032,2023-10-18,03:39:00,COM VÍTIMA,FINALIZADA,ESTANCIA,ESTANCIA,PROXIMO O GALETOS E AO RESIDENCIAL IGNEZ ANDREAZZA,ESTANCIA,COLISÃO,0,1,0,0,0,0,0,1,0,10
3033,2023-10-18,04:08:00,COM VÍTIMA,FINALIZADA,PRADO,PRADO,PROX A BIG CAR,PRADO,COLISÃO LATERAL,1,1,0,0,0,0,0,1,0,10
3035,2023-10-18,05:11:00,COM VÍTIMA,FINALIZADA,COHAB,COHAB,PROXIMO A ESCOLA LAGOA ENCANTADA E AO SALÃO DE BELEZA SAMANTA MOURA,COHAB,COLISÃO,0,1,0,0,0,0,0,1,0,10
3036,2023-10-18,05:59:00,COM VÍTIMA,FINALIZADA,SANTO AMARO,SANTO AMARO,PROXIMO AO PARQUE TREZE DE MAIO E CAIXA ECONOMICA,SANTO AMARO,COLISÃO,0,1,0,0,0,0,0,1,0,10
3037,2023-10-18,07:43:00,COM VÍTIMA,FINALIZADA,IBURA,IBURA,CRUZAMENTO DA LINHA FÉRREA,IBURA,COLISÃO,0,1,1,0,0,0,0,1,0,10
3038,2023-10-19,12:17:00,COM VÍTIMA,FINALIZADA,BOA VIAGEM,BOA VIAGEM,SUPER MERCADO SOBERANO,BOA VIAGEM,COLISÃO,0,0,0,0,0,0,0,1,0,10
3039,2023-10-19,07:43:00,COM VÍTIMA,FINALIZADA,ARRUDA,ARRUDA,EM FRENTE A COOPERATIVA PALHA DE ARROZ,ARRUDA,COLISÃO LATERAL,0,1,0,0,0,0,0,1,0,10
3040,2023-10-19,09:12:00,COM VÍTIMA,FINALIZADA,SANTO AMARO,SANTO AMARO,"PROX. AO MINISTERIO MADUREIRA, ANTIGA HONDA E CASA FUNERARIA MORADA DA PAZ",SANTO AMARO,COLISÃO LATERAL,1,1,0,0,1,0,0,2,0,10
3041,2023-10-19,10:27:00,COM VÍTIMA,FINALIZADA,AREIAS,AREIAS,"AO LADO DO SENAI, PACIENTE DENTRO DA ACADEMIA GRIBLOX",AREIAS,COLISÃO LATERAL,0,1,0,0,0,0,0,1,0,10
3042,2023-10-19,10:27:00,COM VÍTIMA,FINALIZADA,TORROES,TORROES,VIA QUE LIGA A AV. RECIFE A BR-101,TORROES,ATROPELAMENTO DE PESSOA,0,0,0,1,1,0,0,1,0,10
3043,2023-10-19,11:57:00,COM VÍTIMA,FINALIZADA,BOA VIAGEM,BOA VIAGEM,PROX. AO CARREFOUR,BOA VIAGEM,COLISÃO COM CICLISTA,1,0,1,0,0,0,0,1,0,10
3044,2023-10-19,02:02:00,COM VÍTIMA,FINALIZADA,JARDIM SAO PAULO,JARDIM SAO PAULO,DENTRO DO SUPEMERCADO ASSAI,JARDIM SAO PAULO,COLISÃO TRANSVERSAL,1,1,0,0,0,0,0,1,0,10
3045,2023-10-19,02:42:00,COM VÍTIMA,FINALIZADA,ESPINHEIRO,ESPINHEIRO,PROXIMO AO RESTAURANTE VIA PALADAR E A FARMACIA DROGASIL,ESPINHEIRO,COLISÃO,0,1,0,0,0,0,0,1,0,10
3046,2023-10-19,07:20:00,COM VÍTIMA,FINALIZADA,SANTO AMARO,SANTO AMARO,POR TRÁS DA ESCOLA ALMIRANTE SOARES DULTRA,SANTO AMARO,ATROPELAMENTO DE ANIMAL,0,1,0,0,0,0,0,1,0,10
3047,2023-10-20,12:42:00,COM VÍTIMA,FINALIZADA,SANTO AMARO,SANTO AMARO,CEMITERIO DOS INGLESES,SANTO AMARO,COLISÃO TRANSVERSAL,2,0,0,0,0,0,0,3,0,10
3048,2023-10-20,06:47:00,COM VÍTIMA,FINALIZADA,PINA,PINA,PROX. AO SHOPPING RIO MAR E COMPESA,PINA,COLISÃO LATERAL,0,1,0,0,0,0,0,1,0,10
3049,2023-10-20,07:40:00,COM VÍTIMA,FINALIZADA,SANTO AMARO,SANTO AMARO,PROX. AO SUPERMERCADO MAIS VOCE E ELAINE MODAS,SANTO AMARO,COLISÃO LATERAL,0,1,0,0,0,0,0,1,0,10
3050,2023-10-20,10:19:00,COM VÍTIMA,FINALIZADA,BOA VIAGEM,BOA VIAGEM,EM FRENTE AO RESTAURANTE FAMILIA JULIANO,BOA VIAGEM,COLISÃO,0,1,0,0,0,0,0,1,0,10
3051,2023-10-20,10:30:00,COM VÍTIMA,FINALIZADA,AREIAS,AREIAS,"PROX AO POSTO SHELL, SENTIDO SAN MARTIN  ( DEPOIS DO ATACADAO )",AREIAS,ATROPELAMENTO DE PESSOA,0,1,0,1,0,0,0,1,0,10
3052,2023-10-20,10:39:00,COM VÍTIMA,FINALIZADA,BOA VIAGEM,BOA VIAGEM,EM FRENTE AO ASSAI,BOA VIAGEM,COLISÃO TRASEIRA,0,2,0,0,1,0,0,1,0,10
3053,2023-10-20,01:07:00,COM VÍTIMA,FINALIZADA,IMBIRIBEIRA,IMBIRIBEIRA,LADO OPOSTO A GRILO/ SENTIDO AEROPORTO,IMBIRIBEIRA,COLISÃO LATERAL,3,0,0,0,0,0,0,1,0,10
3054,2023-10-20,01:30:00,COM VÍTIMA,FINALIZADA,BEBERIBE,BEBERIBE,Não informado,BEBERIBE,COLISÃO COM CICLISTA,1,0,2,0,0,0,0,1,0,10
3055,2023-10-20,01:43:00,COM VÍTIMA,FINALIZADA,JORDAO,JORDAO,BASE AEREA DE RECIFE,JORDAO,COLISÃO LATERAL,0,0,0,0,0,0,0,1,0,10
3056,2023-10-20,02:45:00,COM VÍTIMA,FINALIZADA,BOA VISTA,BOA VISTA,PROXIMO AO SHOPPING BOA VISTA E DROGARIA SÃO PAULO,BOA VISTA,COLISÃO,0,1,0,0,2,0,0,1,0,10
3057,2023-10-20,02:49:00,COM VÍTIMA,FINALIZADA,AFOGADOS,AFOGADOS,Não informado,AFOGADOS,COLISÃO,1,0,0,1,0,0,0,1,0,10
3058,2023-10-20,03:06:00,COM VÍTIMA,FINALIZADA,IMBIRIBEIRA,IMBIRIBEIRA,Não informado,IMBIRIBEIRA,COLISÃO,1,1,0,0,0,0,0,1,0,10
3059,2023-10-20,03:59:00,COM VÍTIMA,FINALIZADA,ALTO JOSE DO PINHO,ALTO JOSE DO PINHO,E/F A IGRJA UNIVERSAL,ALTO JOSE DO PINHO,COLISÃO FRONTAL,0,2,0,0,0,0,0,1,0,10
3060,2023-10-20,04:32:00,COM VÍTIMA,DUPLICIDADE,ALTO JOSE DO PINHO,ALTO JOSE DO PINHO,EM FRENTE A IGREJA UNIVERSAL,ALTO JOSE DO PINHO,COLISÃO,0,1,0,0,0,0,0,1,0,10
3061,2023-10-20,05:57:00,COM VÍTIMA,FINALIZADA,CAMPO GRANDE,CAMPO GRANDE,PROXIMO A PADARIA SANTO ANTONIO,CAMPO GRANDE,COLISÃO,0,1,0,0,0,0,0,1,0,10
3062,2023-10-20,06:58:00,COM VÍTIMA,CANCELADA,IMBIRIBEIRA,IMBIRIBEIRA,JUIZADO ESPECIAIS DO RECIFE / POSTO DE SAUDE,IMBIRIBEIRA,QUEDA,0,1,0,0,0,0,0,1,0,10
3063,2023-10-20,08:12:00,COM VÍTIMA,FINALIZADA,JOANA BEZERRA,JOANA BEZERRA,SUBIDA DO VIADUTO,JOANA BEZERRA,COLISÃO,0,2,0,0,1,0,0,1,0,10
3064,2023-10-20,11:14:00,COM VÍTIMA,FINALIZADA,CASA AMARELA,CASA AMARELA,AGENCIA NACIONAL DE MINERAÇÃO,CASA AMARELA,COLISÃO,1,1,0,0,0,0,0,1,0,10
3065,2023-10-20,11:39:00,SEM VÍTIMA,FINALIZADA,SAO JOSE,SAO JOSE,Não informado,SAO JOSE,COLISÃO LATERAL,0,1,0,0,0,0,0,0,0,10
3066,2023-10-21,12:10:00,SEM VÍTIMA,FINALIZADA,TAMARINEIRA,TAMARINEIRA,Não informado,TAMARINEIRA,COLISÃO LATERAL,2,0,0,0,0,0,0,0,0,10
3067,2023-10-21,04:45:00,COM VÍTIMA,FINALIZADA,BAIRRO DO RECIFE,BAIRRO DO RECIFE,PROXIMO A PCR,BAIRRO DO RECIFE,ATROPELAMENTO DE PESSOA,1,0,0,1,0,0,0,1,0,10
3068,2023-10-21,12:50:00,COM VÍTIMA,FINALIZADA,AREIAS,AREIAS,PROXIMO A ESCOLA PROFISSIONALIZANTE DE AREIAS,AREIAS,COLISÃO,0,1,0,0,0,0,0,1,0,10
3069,2023-10-21,01:02:00,COM VÍTIMA,FINALIZADA,TORRE,TORRE,PROXIMO AO RECIBOM DA TORRE,TORRE,COLISÃO,0,1,0,0,0,0,0,1,0,10
3070,2023-10-21,01:09:00,COM VÍTIMA,FINALIZADA,BOA VIAGEM,BOA VIAGEM,PROXIMO AO BAR DA AZINHA,BOA VIAGEM,COLISÃO,0,1,0,0,0,0,0,1,0,10
3071,2023-10-21,01:55:00,COM VÍTIMA,FINALIZADA,ESPINHEIRO,ESPINHEIRO,EM FRENTE AO RESTAURANTE SABOR DO RANCHO,ESPINHEIRO,COLISÃO,0,1,0,0,0,0,0,1,0,10
3072,2023-10-21,02:23:00,COM VÍTIMA,FINALIZADA,DOIS IRMAOS,DOIS IRMAOS,PROXIMO AO ARMAZEM COUTO E A UFRPE,DOIS IRMAOS,COLISÃO,0,1,0,0,0,0,0,1,0,10
3073,2023-10-21,04:08:00,COM VÍTIMA,FINALIZADA,AREIAS,AREIAS,PADARIA SOLIMOES,AREIAS,COLISÃO LATERAL,0,0,0,0,0,0,0,1,0,10
3074,2023-10-21,04:39:00,COM VÍTIMA,FINALIZADA,SANTO AMARO,SANTO AMARO,INSTITUTO TAVARES BURIL,SANTO AMARO,COLISÃO LATERAL,0,0,0,0,0,0,0,1,0,10
3075,2023-10-21,05:39:00,COM VÍTIMA,FINALIZADA,BOA VIAGEM,BOA VIAGEM,Não informado,BOA VIAGEM,ATROPELAMENTO DE PESSOA,0,0,0,1,0,0,0,1,0,10
3076,2023-10-21,10:18:00,COM VÍTIMA,FINALIZADA,CASA FORTE,CASA FORTE,EM FRENTE AO ERMIRIO DE MORAES,CASA FORTE,COLISÃO LATERAL,1,1,0,0,0,0,0,1,0,10
3077,2023-10-22,02:29:00,COM VÍTIMA,FINALIZADA,IBURA,IBURA,Não informado,IBURA,COLISÃO FRONTAL,1,1,0,0,0,0,0,1,0,10
3078,2023-10-22,03:33:00,SEM VÍTIMA,FINALIZADA,BOA VIAGEM,BOA VIAGEM,PRÓXIMO AO ESTABELECIMENTO ALUGUEL BRASIL DE CARROS,BOA VIAGEM,COLISÃO,2,0,0,0,0,0,0,0,0,10
3079,2023-10-22,09:05:00,COM VÍTIMA,FINALIZADA,IMBIRIBEIRA,IMBIRIBEIRA,EM FRENTE A ENCRUZILHADA PNEUS,IMBIRIBEIRA,COLISÃO,2,0,0,0,0,0,0,1,0,10
3080,2023-10-23,04:27:00,COM VÍTIMA,FINALIZADA,MADALENA,MADALENA,NO CRUZAMENTO,MADALENA,COLISÃO,0,1,0,0,1,0,0,1,0,10
3081,2023-10-23,06:10:00,COM VÍTIMA,FINALIZADA,SAO JOSE,SAO JOSE,PROX. A FENIX PROMAGEM E GALVANIZAÇÃO SUL,SAO JOSE,COLISÃO LATERAL,0,1,0,0,0,0,0,1,0,10
3082,2023-10-23,07:30:00,COM VÍTIMA,FINALIZADA,PONTO DE PARADA,PONTO DE PARADA,PROX A MARTENIDADE DA ENCRUZILHADA E PROX A FERREIRA PINTO,PONTO DE PARADA,COLISÃO,0,1,0,0,0,0,0,1,0,10
3083,2023-10-23,07:52:00,COM VÍTIMA,FINALIZADA,AREIAS,AREIAS,EM FRENTE AO ATACADÃO / SENTIDO BR 232 ',AREIAS,COLISÃO,0,1,0,0,0,0,0,1,0,10
3084,2023-10-23,07:58:00,COM VÍTIMA,FINALIZADA,BOA VIAGEM,BOA VIAGEM,PROX. AO RESTAURANTE DONA GULA E COLEGIO PEQUENOS PASSOS,BOA VIAGEM,COLISÃO LATERAL,0,1,0,0,0,0,0,1,0,10
3085,2023-10-23,08:52:00,COM VÍTIMA,FINALIZADA,PRADO,PRADO,PROX AO CAVALO DOURADO / EM FRENTE DO ARMAZEM COMECERCIAL VEGA,PRADO,COLISÃO FRONTAL,1,1,0,0,0,0,0,1,0,10
3086,2023-10-23,09:41:00,COM VÍTIMA,FINALIZADA,ILHA JOANA BEZERRA,ILHA JOANA BEZERRA,"EM FRENTE A ESTAÇÃO JOANA BEZERRA, SENT. BOA VIAGEM",ILHA JOANA BEZERRA,COLISÃO LATERAL,0,1,0,0,0,0,0,1,0,10
3087,2023-10-23,11:12:00,COM VÍTIMA,FINALIZADA,ILHA JOANA BEZERRA,ILHA JOANA BEZERRA,AO LADO DO FORUM JOANA BEZERRA,ILHA JOANA BEZERRA,COLISÃO,0,0,0,0,0,0,0,1,0,10
3088,2023-10-23,02:12:00,COM VÍTIMA,FINALIZADA,ENCRUZILHADA,ENCRUZILHADA,BANCO DO BRASIL,ENCRUZILHADA,COLISÃO LATERAL,0,0,0,0,0,0,0,1,0,10
3089,2023-10-23,03:58:00,COM VÍTIMA,FINALIZADA,CAMPO GRANDE,CAMPO GRANDE,PROX AO ANTIGO TERMINAL DE CAMPO GRANDE,CAMPO GRANDE,COLISÃO LATERAL,0,0,0,0,0,0,0,1,0,10
3090,2023-10-23,06:50:00,COM VÍTIMA,FINALIZADA,TORROES,TORROES,PROX. AO CAMARÃO DO LÉONO SENTIDO BR-232,TORROES,COLISÃO LATERAL,0,0,0,0,0,0,0,1,0,10
3091,2023-10-23,09:49:00,COM VÍTIMA,FINALIZADA,IPSEP,IPSEP,EM FRENTE AO POSTO BR,IPSEP,COLISÃO FRONTAL,1,1,0,0,0,0,0,1,0,10
3092,2023-10-24,02:52:00,COM VÍTIMA,CANCELADA,NOVA DESCOBERTA,NOVA DESCOBERTA,HOSPITAL DA RESTAURAÇÃO,NOVA DESCOBERTA,COLISÃO TRANSVERSAL,0,1,0,0,0,0,0,1,0,10
3093,2023-10-24,07:26:00,COM VÍTIMA,FINALIZADA,ESPINHEIRO,ESPINHEIRO,EM FRENTE AO SUPERMERCADO BOMPREÇO / SENTIDO OLINDA,ESPINHEIRO,COLISÃO TRASEIRA,1,1,0,0,0,0,0,1,0,10
3094,2023-10-24,08:04:00,COM VÍTIMA,FINALIZADA,IBURA,IBURA,SENT. SAN MARTIN PROX. A JJK AUTOS,IBURA,COLISÃO TRASEIRA,1,1,0,0,0,0,0,1,0,10
3095,2023-10-24,08:42:00,SEM VÍTIMA,FINALIZADA,CORDEIRO,CORDEIRO,EM FRENTE AO SEMÁFORO DE Nº 058,CORDEIRO,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,10
3096,2023-10-24,08:47:00,COM VÍTIMA,FINALIZADA,IMBIRIBEIRA,IMBIRIBEIRA,"EM FRENTE A LASER ELETRO, SENT. AFOGADOS",IMBIRIBEIRA,COLISÃO LATERAL,1,1,0,0,0,0,0,1,0,10
3097,2023-10-24,09:05:00,COM VÍTIMA,FINALIZADA,TAMARINEIRA,TAMARINEIRA,AO LADO DA CASA DAS PLANTAS,TAMARINEIRA,COLISÃO,0,1,0,0,0,0,0,1,0,10
3098,2023-10-24,09:14:00,COM VÍTIMA,FINALIZADA,SANTO AMARO,SANTO AMARO,SOBRE O VIADUTO DA AV NORTE /,SANTO AMARO,COLISÃO,0,1,0,0,0,0,0,1,0,10
3099,2023-10-24,10:08:00,COM VÍTIMA,FINALIZADA,CORDEIRO,CORDEIRO,PRÓXIMO AO CRUZAMENTO DA AV. SÃO MIGUEL,CORDEIRO,COLISÃO,0,0,0,0,0,0,0,1,0,10
3100,2023-10-24,10:41:00,SEM VÍTIMA,FINALIZADA,IMBIRIBEIRA,IMBIRIBEIRA,ENTRADA PRINCIPAL DA LAGOA DO ARAÇA,IMBIRIBEIRA,COLISÃO LATERAL,1,0,0,0,1,0,0,0,0,10
3101,2023-10-24,10:46:00,COM VÍTIMA,FINALIZADA,IPSEP,IPSEP,"EM FRENTE A LOJA MEU SOFA, PROX. A CADEMIA SELFIT",IPSEP,COLISÃO LATERAL,0,1,0,0,0,0,0,1,0,10
3102,2023-10-24,01:11:00,COM VÍTIMA,FINALIZADA,ILHA DO LEITE,ILHA DO LEITE,Não informado,ILHA DO LEITE,COLISÃO,0,0,0,0,0,0,0,1,0,10
3103,2023-10-24,01:16:00,SEM VÍTIMA,FINALIZADA,VARZEA,VARZEA,PRAÇA DA VÁRZEA,VARZEA,COLISÃO LATERAL,1,0,0,0,0,0,1,0,0,10
3104,2023-10-24,04:26:00,SEM VÍTIMA,FINALIZADA,GRACAS,GRACAS,PORTÃO LATERAL DO MUSEU DO ESTADO DE PERNAMBUCO,GRACAS,COLISÃO TRASEIRA,1,0,0,0,0,0,1,0,0,10
3105,2023-10-24,05:00:00,COM VÍTIMA,FINALIZADA,BEBERIBE,BEBERIBE,PROXIMO AO POSTO DE GASOLINA SUVINE E AO INOCOOP,BEBERIBE,COLISÃO,1,0,0,0,0,0,0,1,0,10
3106,2023-10-24,05:38:00,COM VÍTIMA,FINALIZADA,IPSEP,IPSEP,PROXIMO A PADARIA VILA DO PÃO,IPSEP,COLISÃO LATERAL,1,1,0,0,0,0,0,2,0,10
3107,2023-10-24,06:26:00,COM VÍTIMA,FINALIZADA,SAO JOSE,SAO JOSE,PROX AO VIADUTO DE JOANA BEZERRA,SAO JOSE,COLISÃO TRANSVERSAL,2,0,0,0,0,0,0,2,0,10
3108,2023-10-24,06:55:00,COM VÍTIMA,FINALIZADA,GUABIRABA,GUABIRABA,OFICINA DE MOLAS,GUABIRABA,COLISÃO LATERAL,0,0,0,0,0,0,0,1,0,10
3109,2023-10-24,06:55:00,COM VÍTIMA,FINALIZADA,JOANA BEZERRA,JOANA BEZERRA,EM BAIXO DO VIADUTO CAPITÃO TEMUDO,JOANA BEZERRA,COLISÃO LATERAL,0,0,0,0,0,0,0,1,0,10
3110,2023-10-24,08:13:00,COM VÍTIMA,FINALIZADA,JORDAO,JORDAO,EM FRENTE A IGREJA DE DEUS NOVO TEMPO E O POSTO TOTAL,JORDAO,COLISÃO,0,0,0,0,0,0,0,1,0,10
3111,2023-10-24,08:38:00,SEM VÍTIMA,CANCELADA,ARRUDA,ARRUDA,EM FRENTE AO CAMPO DO ARRUDA E DO ARMAZÉM CORAL,ARRUDA,COLISÃO,0,0,0,0,0,0,0,0,0,10
3112,2023-10-24,09:57:00,COM VÍTIMA,FINALIZADA,IMBIRIBEIRA,IMBIRIBEIRA,"ALÇA DE ACESSO A MASCARENHAS, SENTIDO UPA DA IMBIRIBEIRA",IMBIRIBEIRA,CAPOTAMENTO,2,0,0,0,0,0,0,2,0,10
3113,2023-10-24,11:51:00,COM VÍTIMA,FINALIZADA,JOANA BEZERRA,JOANA BEZERRA,SOBRE O VIADUTO,JOANA BEZERRA,COLISÃO,0,0,0,0,0,0,0,1,0,10
3114,2023-10-25,12:05:00,COM VÍTIMA,FINALIZADA,IPSEP,IPSEP,ANTES DO PAN DE AREIAS,IPSEP,COLISÃO,0,0,0,0,0,0,0,2,0,10
3115,2023-10-25,05:36:00,COM VÍTIMA,FINALIZADA,MACAXEIRA,MACAXEIRA,PRÓXIMO AO TERMINAL DA MACAXEIRA,MACAXEIRA,CHOQUE,0,0,0,0,0,0,0,1,0,10
3116,2023-10-25,08:21:00,COM VÍTIMA,FINALIZADA,CASA AMARELA,CASA AMARELA,EM FRENTE A KINITOS E ARMAZEM FERREIRA PINTO,CASA AMARELA,COLISÃO LATERAL,0,1,0,0,0,0,0,1,0,10
3117,2023-10-25,08:22:00,COM VÍTIMA,FINALIZADA,BEBERIBE,BEBERIBE,EM FRENTE AO ATACAREJO SUPER MIX,BEBERIBE,ATROPELAMENTO DE PESSOA,0,1,0,1,0,0,0,1,0,10
3118,2023-10-25,09:18:00,COM VÍTIMA,FINALIZADA,SAO JOSE,SAO JOSE,"APOS AS TORRES GEMEAS, PROX. AO CAIS DE SANTA RITA EM FRENTE AO HOTEL EM CONSTRUÇÃO",SAO JOSE,COLISÃO LATERAL,0,1,0,0,0,0,0,1,0,10
3119,2023-10-25,09:47:00,COM VÍTIMA,FINALIZADA,AGUA FRIA,AGUA FRIA,EM FRENTE ACADEMIA MEGA BOX / PROX A POLICLINICA SALOMÃO KELMER,AGUA FRIA,COLISÃO,0,1,0,0,0,0,0,1,0,10
3120,2023-10-25,09:53:00,COM VÍTIMA,FINALIZADA,ARRUDA,ARRUDA,PROX A PADARIA PAN CRISTAL,ARRUDA,COLISÃO COM CICLISTA,1,0,1,1,0,0,0,2,0,10
3121,2023-10-25,12:24:00,SEM VÍTIMA,FINALIZADA,AREIAS,AREIAS,ARMAZEM COMERCIAL NOVO LAR,AREIAS,COLISÃO TRASEIRA,3,0,0,0,0,0,0,0,0,10
3122,2023-10-25,01:41:00,COM VÍTIMA,FINALIZADA,MADALENA,MADALENA,PROX GALERIA MADALENA CENTER,MADALENA,COLISÃO FRONTAL,1,1,0,0,0,0,0,1,0,10
3123,2023-10-25,02:16:00,COM VÍTIMA,FINALIZADA,ROSARINHO,ROSARINHO,PROXIMO A PADARIA ROSARINHO,ROSARINHO,COLISÃO,0,1,0,0,0,0,0,1,0,10
3124,2023-10-25,02:26:00,COM VÍTIMA,FINALIZADA,TORREAO,TORREAO,PROXIMO AO VIADUTO DA AV NORTE E AO LADO DA CONCESSIONARIA CHEVROLET,TORREAO,COLISÃO,0,1,0,0,0,0,0,1,0,10
3125,2023-10-25,03:16:00,COM VÍTIMA,FINALIZADA,DOIS IRMAOS,DOIS IRMAOS,ZOOTECNIA DA UNIVERSIDADE RURAL,DOIS IRMAOS,COLISÃO LATERAL,0,0,0,0,0,0,0,1,0,10
