Código da Etapa;Etapa;Código da Rede;Rede;Código da CREDE;CREDE;Código do Município;Município;Edição;Proficiência Média;Desvio Padrão;Indicação do Padrão de Desempenho;Muito Crítico;Crítico;Intermediário;Adequado;População;Alunos Efetivos;Alunos Efetivos (Ponderado)¹;Percentual de Participação (Ponderado)¹;Taxa de Participação;Proficiência Padronizada;Fator de Ajuste;Número de Alunos no Muito Crítico;Número de Alunos no Crítico;Número de Alunos no Intermediário;Número de Alunos no Adequado;IDE EF MT;IDE Médio EF
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;18;CRATO;2313252;TARRAFAS;2022;264,5718981;50,32174733;Crítico;24,40944882;31,49606299;29,92125984;14,17322835;129;127;-;98,4496124;0,984496124;4,478594905;0,584645669;31;40;38;18;2,577795905;3,000716839
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;19;JUAZEIRO DO NORTE;2301901;BARBALHA;2022;237,974829;45,80380211;Crítico;41,54676259;36,60071942;18,52517986;3,327338129;1124;1112;-;98,93238434;0,989323843;3,148741451;0,459082734;462;407;206;37;1,430100099;2,118340941
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;19;JUAZEIRO DO NORTE;2303204;CARIRIACU;2022;249,1896738;51,29512555;Crítico;32,98755187;37,34439834;21,99170124;7,676348548;483;482;-;99,79296066;0,997929607;3,70948369;0,510892116;159;180;106;37;1,891222274;2,421751057
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;19;JUAZEIRO DO NORTE;2304301;FARIAS BRITO;2022;265,8525321;49,56272351;Crítico;22,18181818;34,90909091;31,27272727;11,63636364;271;275;-;101,4760148;1;4,542626604;0,580909091;61;96;86;32;2,638853091;3,385324259
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;19;JUAZEIRO DO NORTE;2304806;GRANJEIRO;2022;279,1418462;63,24079593;Intermediário;22,89156627;19,27710843;32,53012048;25,30120482;83;83;-;100;1;5,20709231;0,65060241;19;16;27;21;3,387746804;3,564922904
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;19;JUAZEIRO DO NORTE;2307106;JARDIM;2022;238,7073611;46,1153077;Crítico;40,21276596;39,36170213;17,23404255;3,191489362;476;470;-;98,7394958;0,987394958;3,185368057;0,458510638;189;185;81;15;1,44211516;2,14603052
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;19;JUAZEIRO DO NORTE;2307304;JUAZEIRO DO NORTE;2022;237,2231945;45,53894228;Crítico;42,68719384;35,61931421;18,75437369;2,939118265;2965;2858;-;96,39123103;0,96391231;3,111159727;0,454863541;1220;1018;536;84;1,364083523;2,192041008
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;20;BREJO SANTO;2300101;ABAIARA;2022;256,2912576;54,55536583;Crítico;33,65384615;25;31,73076923;9,615384615;101;104;-;102,970297;1;4,064562881;0,543269231;35;26;33;10;2,20815195;2,899158057
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;20;BREJO SANTO;2301703;AURORA;2022;246,9462708;47,52347233;Crítico;35,01683502;36,7003367;22,8956229;5,387205387;295;297;-;100,6779661;1;3,597313538;0,496632997;104;109;68;16;1,786544602;2,538073326
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;20;BREJO SANTO;2302008;BARRO;2022;245,5749897;44,92901643;Crítico;33,97435897;41,02564103;20,51282051;4,487179487;304;312;-;102,6315789;1;3,528749485;0,488782051;106;128;64;14;1,724789412;2,704864695
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;20;BREJO SANTO;2302503;BREJO SANTO;2022;263,3624021;48,73288101;Crítico;21,59090909;35,79545455;33,14393939;9,46969697;525;528;-;100,5714286;1;4,418120103;0,576231061;114;189;175;50;2,545858033;3,175829845
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;20;BREJO SANTO;2307205;JATI;2022;233,2177414;49,75798449;Crítico;49,48453608;25,77319588;19,58762887;5,154639175;98;97;-;98,97959184;0,989795918;2,910887068;0,451030928;48;25;19;5;1,299503155;1,992278935
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;20;BREJO SANTO;2308104;MAURITI;2022;241,0350697;53,12876798;Crítico;43,14329738;31,2788906;17,87365177;7,704160247;655;649;-;99,08396947;0,990839695;3,301753486;0,475346687;280;203;116;50;1,555100688;2,275578483
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;20;BREJO SANTO;2308302;MILAGRES;2022;244,5609185;44,46116986;Crítico;35,14285714;41,14285714;18,57142857;5,142857143;344;350;-;101,744186;1;3,478045925;0,484285714;123;144;65;18;1,684367955;2,445018211
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;20;BREJO SANTO;2308401;MISSAO VELHA;2022;233,5663536;47,57099282;Crítico;47,96905222;32,68858801;15,86073501;3,481624758;526;517;-;98,28897338;0,982889734;2,928317681;0,437137331;248;169;82;18;1,258174517;1,90390502
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;20;BREJO SANTO;2310605;PENAFORTE;2022;241,8016809;53,45733253;Crítico;44,79166667;28,125;19,79166667;7,291666667;95;96;-;101,0526316;1;3,340084044;0,473958333;43;27;19;7;1,583060667;2,169693946
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;20;BREJO SANTO;2311108;PORTEIRAS;2022;259,8003219;48,64051666;Crítico;25,50607287;35,22267206;31,17408907;8,097165992;245;247;-;100,8163265;1;4,240016096;0,55465587;63;87;77;20;2,351749818;3,082437061
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;21;FORTALEZA;2304400;FORTALEZA;2022;241,2595862;45,86148264;Crítico;38,77738211;37,45009172;19,68814071;4,084385454;18521;18534;-;100,0701906;1;3,31297931;0,472698824;7187;6941;3649;757;1,566041423;2,489567205
9;9º Ano do Ensino Fundamental;3;PÚBLICA;1;MARACANAU;2301000;AQUIRAZ;2022;243,9005741;45,84138738;Crítico;37,99638989;35,83032491;22,83393502;3,339350181;1126;1108;-;98,40142096;0,98401421;3,445028706;0,478790614;421;397;253;37;1,623079688;2,35320301
9;9º Ano do Ensino Fundamental;3;PÚBLICA;1;MARACANAU;2303709;CAUCAIA;2022;234,3896246;45,88513239;Crítico;46,26444159;33,88960205;16,40564827;3,440308087;3957;3895;-;98,43315643;0,984331564;2,969481228;0,442554557;1802;1320;639;134;1,293566658;2,144020482
9;9º Ano do Ensino Fundamental;3;PÚBLICA;1;MARACANAU;2304285;EUSEBIO;2022;274,6063195;48,79924652;Crítico;16,90647482;32,10431655;36,60071942;14,38848921;1087;1112;-;102,299908;1;4,980315977;0,621178058;188;357;407;160;3,093663005;3,970319781
9;9º Ano do Ensino Fundamental;3;PÚBLICA;1;MARACANAU;2304954;GUAIUBA;2022;245,4089392;46,84290978;Crítico;37,09198813;36,49851632;20,47477745;5,934718101;342;337;-;98,5380117;0,985380117;3,520446959;0,488130564;125;123;69;20;1,6933144;2,478865305
9;9º Ano do Ensino Fundamental;3;PÚBLICA;1;MARACANAU;2306256;ITAITINGA;2022;248,0700724;47,91601375;Crítico;34,12604043;37,33650416;22,35434007;6,183115339;833;841;-;100,9603842;1;3,653503619;0,501486326;287;314;188;52;1,832182106;2,680630054
9;9º Ano do Ensino Fundamental;3;PÚBLICA;1;MARACANAU;2307650;MARACANAU;2022;245,8020539;47,19701742;Crítico;35,52750225;36,54944394;22,45266005;5,470393748;3292;3327;-;101,0631835;1;3,540102696;0,494664863;1182;1216;747;182;1,751164416;2,635284521
9;9º Ano do Ensino Fundamental;3;PÚBLICA;1;MARACANAU;2307700;MARANGUAPE;2022;245,6580354;45,95638929;Crítico;35,49180328;38,60655738;21,2295082;4,672131148;1223;1220;-;99,75470155;0,997547016;3,532901769;0,487704918;433;471;259;57;1,718787042;2,674293376
9;9º Ano do Ensino Fundamental;3;PÚBLICA;1;MARACANAU;2309706;PACATUBA;2022;243,319223;44,36659911;Crítico;36,28841608;39,0070922;21,51300236;3,191489362;837;846;-;101,0752688;1;3,415961148;0,479018913;307;330;182;27;1,636309994;2,555334802
9;9º Ano do Ensino Fundamental;3;PÚBLICA;2;ITAPIPOCA;2300754;AMONTADA;2022;262,4505517;49,77436228;Crítico;23,90776699;36,89320388;27,79126214;11,40776699;834;824;-;98,80095923;0,988009592;4,372527586;0,566747573;197;304;229;94;2,448405734;3,116506707
9;9º Ano do Ensino Fundamental;3;PÚBLICA;2;ITAPIPOCA;2300903;APUIARES;2022;248,0003117;50,44456007;Crítico;33,68421053;36,31578947;23,68421053;6,315789474;192;190;-;98,95833333;0,989583333;3,650015583;0,506578947;64;69;45;12;1,829760416;2,762235079
9;9º Ano do Ensino Fundamental;3;PÚBLICA;2;ITAPIPOCA;2306306;ITAPAJE;2022;249,0844601;49,35460934;Crítico;34,87394958;34,45378151;23,94957983;6,722689076;718;714;-;99,44289694;0,994428969;3,704223005;0,506302521;249;246;171;48;1,865009215;2,786678595
9;9º Ano do Ensino Fundamental;3;PÚBLICA;2;ITAPIPOCA;2306405;ITAPIPOCA;2022;253,0424165;51,34441627;Crítico;32,90946083;31,58697864;26,24618515;9,257375381;1959;1966;-;100,3573252;1;3,902120825;0,529628688;647;621;516;182;2,066675132;2,827862751
9;9º Ano do Ensino Fundamental;3;PÚBLICA;2;ITAPIPOCA;2308377;MIRAIMA;2022;234,8423154;48,66064109;Crítico;49,18032787;28,27868852;19,67213115;2,868852459;241;244;-;101,2448133;1;2,99211577;0,44057377;120;69;48;7;1,318247727;1,851706333
9;9º Ano do Ensino Fundamental;3;PÚBLICA;2;ITAPIPOCA;2310209;PARACURU;2022;254,3808609;48,14778954;Crítico;28,86247878;37,86078098;25,29711375;7,979626486;580;589;-;101,5517241;1;3,969043047;0,53098472;170;223;149;47;2,107501211;2,997436551
9;9º Ano do Ensino Fundamental;3;PÚBLICA;2;ITAPIPOCA;2310258;PARAIPABA;2022;253,5672428;52,49407731;Crítico;31,55555556;32,88888889;25,77777778;9,777777778;448;450;-;100,4464286;1;3,928362141;0,534444444;142;148;116;44;2,099491322;3,043607543
9;9º Ano do Ensino Fundamental;3;PÚBLICA;2;ITAPIPOCA;2310704;PENTECOSTE;2022;275,9613388;56,35223989;Intermediário;22,26720648;23,27935223;30,97165992;23,48178138;484;494;-;102,0661157;1;5,048066941;0,63917004;110;115;153;116;3,226573151;3,991543007
9;9º Ano do Ensino Fundamental;3;PÚBLICA;2;ITAPIPOCA;2312403;SAO GONCALO DO AMARANTE;2022;256,56565;50,31532461;Crítico;29,11668484;34,56924755;27,04471101;9,269356598;913;917;-;100,4381161;1;4,078282498;0,541166848;267;317;248;85;2,207031286;3,076772185
9;9º Ano do Ensino Fundamental;3;PÚBLICA;2;ITAPIPOCA;2312601;SAO LUIS DO CURU;2022;230,8081361;45,65036212;Crítico;49,64028777;33,81294964;14,38848921;2,158273381;142;139;-;97,88732394;0,978873239;2,790406803;0,422661871;69;47;20;3;1,154481688;1,808411565
9;9º Ano do Ensino Fundamental;3;PÚBLICA;2;ITAPIPOCA;2313351;TEJUCUOCA;2022;252,6404115;51,86665477;Crítico;33,08823529;32,72058824;26,83823529;7,352941176;268;272;-;101,4925373;1;3,882020577;0,521139706;90;89;73;20;2,023075062;2,801879231
9;9º Ano do Ensino Fundamental;3;PÚBLICA;2;ITAPIPOCA;2313500;TRAIRI;2022;256,6553628;52,04696475;Crítico;31,40756303;33,29831933;23,94957983;11,34453782;937;952;-;101,6008538;1;4,082768141;0,538077731;299;317;228;108;2,196846618;2,828331196
9;9º Ano do Ensino Fundamental;3;PÚBLICA;2;ITAPIPOCA;2313559;TURURU;2022;249,5386226;51,72908048;Crítico;36,88212928;27,75665399;28,13688213;7,224334601;262;263;-;100,3816794;1;3,726931129;0,514258555;97;73;74;19;1,916606217;2,810745527
9;9º Ano do Ensino Fundamental;3;PÚBLICA;2;ITAPIPOCA;2313757;UMIRIM;2022;235,69455;44,63758536;Crítico;39,86486486;40,2027027;17,22972973;2,702702703;296;296;-;100;1;3,034727502;0,456925676;118;119;51;8;1,386644914;2,28120227
9;9º Ano do Ensino Fundamental;3;PÚBLICA;2;ITAPIPOCA;2313807;URUBURETAMA;2022;244,1732363;52,59869909;Crítico;42,21453287;31,48788927;18,68512111;7,612456747;289;289;-;100;1;3,458661815;0,479238754;122;91;54;22;1,65752478;2,513302843
9;9º Ano do Ensino Fundamental;3;PÚBLICA;3;ACARAU;2300200;ACARAU;2022;267,9205392;53,99414524;Crítico;23,75138735;33,51831299;26,41509434;16,31520533;905;901;-;99,55801105;0,99558011;4,646026958;0,588235294;214;302;238;147;2,720877666;3,486291241
9;9º Ano do Ensino Fundamental;3;PÚBLICA;3;ACARAU;2302305;BELA CRUZ;2022;277,9305435;54,8175238;Intermediário;18,44155844;27,79220779;32,46753247;21,2987013;384;385;-;100,2604167;1;5,146527176;0,641558442;71;107;125;82;3,301797954;3,874377186
9;9º Ano do Ensino Fundamental;3;PÚBLICA;3;ACARAU;2304251;CRUZ;2022;316,2869399;53,40106868;Intermediário;7,113821138;13,61788618;30,89430894;48,37398374;472;492;-;104,2372881;1;7,064346996;0,801321138;35;67;152;238;5,660810575;6,088716015
9;9º Ano do Ensino Fundamental;3;PÚBLICA;3;ACARAU;2306553;ITAREMA;2022;249,5041514;50,72762213;Crítico;34,28571429;34,85714286;22,28571429;8,571428571;581;525;-;90,36144578;0,903614458;3,725207572;0,512857143;180;183;117;45;1,7263548;2,388416693
9;9º Ano do Ensino Fundamental;3;PÚBLICA;3;ACARAU;2307254;JIJOCA DE JERICOACOARA;2022;319,1977989;46,74343626;Intermediário;4,155844156;12,72727273;33,76623377;49,35064935;369;385;-;104,3360434;1;7,209889945;0,820779221;16;49;130;190;5,917727851;6,152500218
9;9º Ano do Ensino Fundamental;3;PÚBLICA;3;ACARAU;2307809;MARCO;2022;262,5799096;57,43511014;Crítico;29,94836489;27,71084337;25,47332186;16,86746988;572;581;-;101,5734266;1;4,378995481;0,573149742;174;161;148;98;2,509820129;3,177160467
9;9º Ano do Ensino Fundamental;3;PÚBLICA;3;ACARAU;2308906;MORRINHOS;2022;297,7348918;55,72089516;Intermediário;12,81337047;19,22005571;32,86908078;35,09749304;352;359;-;101,9886364;1;6,136744591;0,725626741;46;69;118;126;4,452985978;4,867254584
9;9º Ano do Ensino Fundamental;3;PÚBLICA;4;CAMOCIM;2302057;BARROQUINHA;2022;256,6464362;53,01049317;Crítico;30,74204947;32,15547703;27,56183746;9,540636042;277;283;-;102,166065;1;4,082321809;0,53975265;87;91;78;27;2,203444015;3,050409026
9;9º Ano do Ensino Fundamental;3;PÚBLICA;4;CAMOCIM;2302602;CAMOCIM;2022;259,0646696;51,16419191;Crítico;29,97090204;31,81377304;26,77012609;11,44519884;1014;1031;-;101,6765286;1;4,20323348;0,549224054;309;328;276;118;2,308516933;3,229569016
9;9º Ano do Ensino Fundamental;3;PÚBLICA;4;CAMOCIM;2303907;CHAVAL;2022;249,5166034;51,42323121;Crítico;35,78947368;34,21052632;20;10;190;190;-;100;1;3,725830172;0,510526316;68;65;38;19;1,902134351;2,754003249
9;9º Ano do Ensino Fundamental;3;PÚBLICA;4;CAMOCIM;2304707;GRANJA;2022;276,470397;58,95357472;Intermediário;21,92448234;27,77101096;25,33495737;24,96954933;807;821;-;101,7348203;1;5,073519848;0,633373934;180;228;208;205;3,213435226;3,741910294
9;9º Ano do Ensino Fundamental;3;PÚBLICA;4;CAMOCIM;2307908;MARTINOPOLE;2022;299,7060669;68,00247426;Intermediário;18,86792453;18,39622642;19,33962264;43,39622642;211;212;-;100,4739336;1;6,235303347;0,718160377;40;39;41;92;4,477947805;4,596374562
9;9º Ano do Ensino Fundamental;3;PÚBLICA;4;CAMOCIM;2313906;URUOCA;2022;263,1746344;50,85844301;Crítico;26;30,5;33;10,5;198;200;-;101,010101;1;4,408731721;0,57;52;61;66;21;2,512977081;2,98510406
9;9º Ano do Ensino Fundamental;3;PÚBLICA;5;TIANGUA;2303402;CARNAUBAL;2022;247,5901526;50,07579939;Crítico;35,8778626;35,8778626;20,99236641;7,251908397;266;262;-;98,4962406;0,984962406;3,629507628;0,499045802;94;94;55;19;1,784053092;2,64618532
9;9º Ano do Ensino Fundamental;3;PÚBLICA;5;TIANGUA;2304236;CROATA;2022;271,8788269;49,57976744;Crítico;20,93862816;28,15884477;37,18411552;13,71841155;274;277;-;101,0948905;1;4,843941346;0,609205776;58;78;103;38;2,950957048;3,944955732
9;9º Ano do Ensino Fundamental;3;PÚBLICA;5;TIANGUA;2305001;GUARACIABA DO NORTE;2022;301,5843651;61,01893713;Intermediário;13,46749226;19,19504644;28,17337461;39,16408669;640;646;-;100,9375;1;6,329218256;0,732585139;87;124;182;253;4,636691238;5,062494104
9;9º Ano do Ensino Fundamental;3;PÚBLICA;5;TIANGUA;2305308;IBIAPINA;2022;245,6427078;50,15230778;Crítico;37,20930233;32,04134367;24,28940568;6,45994832;379;387;-;102,1108179;1;3,532135389;0,5;144;124;94;25;1,766067695;2,550742427
9;9º Ano do Ensino Fundamental;3;PÚBLICA;5;TIANGUA;2305803;IPU;2022;266,0700538;57,77078003;Crítico;26,78571429;33,70535714;22,54464286;16,96428571;451;448;-;99,33481153;0,993348115;4,553502692;0,57421875;120;151;101;76;2,597313897;3,080535333
9;9º Ano do Ensino Fundamental;3;PÚBLICA;5;TIANGUA;2312304;SAO BENEDITO;2022;287,6384235;71,72078825;Intermediário;22,64150943;23,94775036;19,73875181;33,67198839;692;689;-;99,56647399;0,99566474;5,631921174;0,661103048;156;165;136;232;3,707138865;4,286709143
9;9º Ano do Ensino Fundamental;3;PÚBLICA;5;TIANGUA;2313401;TIANGUA;2022;247,0601644;48,80551436;Crítico;35,21000894;35,74620197;22,07327971;6,970509383;1099;1119;-;101,8198362;1;3,603008222;0,502010724;394;400;247;78;1,808748766;2,646605608
9;9º Ano do Ensino Fundamental;3;PÚBLICA;5;TIANGUA;2313609;UBAJARA;2022;300,410281;50,93385424;Intermediário;10,31746032;16,46825397;36,50793651;36,70634921;503;504;-;100,1988072;1;6,27051405;0,749007937;52;83;184;185;4,69666479;4,939259346
9;9º Ano do Ensino Fundamental;3;PÚBLICA;5;TIANGUA;2314102;VICOSA DO CEARA;2022;263,1577943;52,89612938;Crítico;27,26377953;29,92125984;30,01968504;12,79527559;1014;1016;-;100,1972387;1;4,407889716;0,570866142;277;304;305;130;2,516314995;3,342060665
9;9º Ano do Ensino Fundamental;3;PÚBLICA;6;SOBRAL;2300507;ALCANTARAS;2022;283,5933024;53,17343987;Intermediário;13,75;28,125;36,875;21,25;157;160;-;101,910828;1;5,429665119;0,6640625;22;45;59;34;3,605636993;4,528739352
9;9º Ano do Ensino Fundamental;3;PÚBLICA;6;SOBRAL;2303105;CARIRE;2022;330,374674;50,39055384;Adequado;3,8647343;10,62801932;25,12077295;60,38647343;203;207;-;101,9704433;1;7,768733699;0,855072464;8;22;52;125;6,642830265;6,898728818
9;9º Ano do Ensino Fundamental;3;PÚBLICA;6;SOBRAL;2304004;COREAU;2022;282,1446889;50,87094896;Intermediário;15,75342466;27,05479452;36,64383562;20,54794521;290;292;-;100,6896552;1;5,357234446;0,654965753;46;79;107;60;3,508805095;4,238060965
9;9º Ano do Ensino Fundamental;3;PÚBLICA;6;SOBRAL;2304350;FORQUILHA;2022;283,0591082;54,5438041;Intermediário;17,91044776;20,14925373;40,67164179;21,26865672;255;268;-;105,0980392;1;5,402955412;0,663246269;48;54;109;57;3,583490017;4,254221625
9;9º Ano do Ensino Fundamental;3;PÚBLICA;6;SOBRAL;2304509;FRECHEIRINHA;2022;280,3897845;59,24869603;Intermediário;21,10091743;23,39449541;32,56880734;22,93577982;215;218;-;101,3953488;1;5,269489226;0,643348624;46;51;71;50;3,390118642;4,154879479
9;9º Ano do Ensino Fundamental;3;PÚBLICA;6;SOBRAL;2304657;GRACA;2022;303,0551548;48,49687365;Intermediário;7,423580786;18,34061135;39,30131004;34,93449782;229;229;-;100;1;6,402757739;0,754366812;17;42;90;80;4,830027945;5,178067137
9;9º Ano do Ensino Fundamental;3;PÚBLICA;6;SOBRAL;2304905;GROAIRAS;2022;306,5329006;52,02465905;Intermediário;6,766917293;20,30075188;30,82706767;42,10526316;133;133;-;100;1;6,576645029;0,770676692;9;27;41;56;5,068467034;5,605330297
9;9º Ano do Ensino Fundamental;3;PÚBLICA;6;SOBRAL;2305209;HIDROLANDIA;2022;261,7035978;54,77704237;Crítico;26,29482072;31,07569721;30,27888446;12,35059761;252;251;-;99,6031746;0,996031746;4,335179891;0,571713147;66;78;76;31;2,468644105;3,191991825
9;9º Ano do Ensino Fundamental;3;PÚBLICA;6;SOBRAL;2306108;IRAUCUBA;2022;292,0729481;61,56618706;Intermediário;15,78947368;24,47368421;27,36842105;32,36842105;367;380;-;103,5422343;1;5,853647403;0,690789474;60;93;104;123;4,043638009;4,587728871
9;9º Ano do Ensino Fundamental;3;PÚBLICA;6;SOBRAL;2308005;MASSAPE;2022;330,3665633;46,97404223;Adequado;4,139433551;9,803921569;19,82570806;66,23093682;457;459;-;100,4376368;1;7,768328167;0,87037037;19;45;91;304;6,761322664;7,488557591
9;9º Ano do Ensino Fundamental;3;PÚBLICA;6;SOBRAL;2308203;MERUOCA;2022;296,6334849;55,75548307;Intermediário;12,55230126;20,08368201;31,38075314;35,9832636;236;239;-;101,2711864;1;6,081674244;0,726987448;30;48;75;86;4,421300836;5,421456683
9;9º Ano do Ensino Fundamental;3;PÚBLICA;6;SOBRAL;2308807;MORAUJO;2022;310,9398067;54,1568344;Intermediário;7,272727273;16,36363636;29,09090909;47,27272727;110;110;-;100;1;6,796990334;0,790909091;8;18;32;52;5,375801446;6,215383134
9;9º Ano do Ensino Fundamental;3;PÚBLICA;6;SOBRAL;2309003;MUCAMBO;2022;367,885828;30,05334799;Adequado;0,471698113;0,943396226;3,773584906;94,81132075;211;212;-;100,4739336;1;9,6442914;0,982311321;1;2;8;201;9,473696623;9,266458326
9;9º Ano do Ensino Fundamental;3;PÚBLICA;6;SOBRAL;2309904;PACUJA;2022;262,7703881;53,55063579;Crítico;28,37837838;25,67567568;32,43243243;13,51351351;75;74;-;98,66666667;0,986666667;4,388519406;0,577702703;21;19;24;10;2,501456061;3,001708236
9;9º Ano do Ensino Fundamental;3;PÚBLICA;6;SOBRAL;2311702;RERIUTABA;2022;332,2809971;57,03204081;Adequado;7,56302521;8,823529412;20,16806723;63,44537815;233;238;-;102,1459227;1;7,864049855;0,848739496;18;21;48;151;6,674529709;7,191882289
9;9º Ano do Ensino Fundamental;3;PÚBLICA;6;SOBRAL;2312007;SANTANA DO ACARAU;2022;298,0752946;50,09780049;Intermediário;9,444444444;22,22222222;36,66666667;31,66666667;365;360;-;98,63013699;0,98630137;6,153764728;0,726388889;34;80;132;114;4,408793086;4,770848819
9;9º Ano do Ensino Fundamental;3;PÚBLICA;6;SOBRAL;2312809;SENADOR SA;2022;274,4913492;54,99846006;Crítico;19,26605505;31,19266055;30,27522936;19,26605505;108;109;-;100,9259259;1;4,974567461;0,623853211;21;34;33;21;3,103399884;3,489931937
9;9º Ano do Ensino Fundamental;3;PÚBLICA;6;SOBRAL;2312908;SOBRAL;2022;326,7268476;56,09510763;Adequado;6,607744108;11,44781145;23,31649832;58,62794613;2354;2376;-;100,9345794;1;7,586342378;0,834911616;157;272;554;1393;6,333925376;6,497912169
9;9º Ano do Ensino Fundamental;3;PÚBLICA;6;SOBRAL;2313955;VARJOTA;2022;308,3099265;59,89684734;Intermediário;8,962264151;18,39622642;30,18867925;42,45283019;211;212;-;100,4739336;1;6,665496326;0,765330189;19;39;64;90;5,101305561;5,190537741
9;9º Ano do Ensino Fundamental;3;PÚBLICA;7;CANINDE;2302800;CANINDE;2022;266,4766939;52,81700171;Crítico;24,46043165;30,52415211;29,29085303;15,72456321;955;973;-;101,8848168;1;4,573834694;0,590698869;238;297;285;153;2,701758983;3,392516503
9;9º Ano do Ensino Fundamental;3;PÚBLICA;7;CANINDE;2303006;CARIDADE;2022;280,1478747;52,24618817;Intermediário;15,97222222;25;37,84722222;21,18055556;286;288;-;100,6993007;1;5,257393733;0,660590278;46;72;109;61;3,472983187;3,594864603
9;9º Ano do Ensino Fundamental;3;PÚBLICA;7;CANINDE;2304608;GENERAL SAMPAIO;2022;256,9708107;51,28705686;Crítico;29,53020134;34,89932886;26,84563758;8,724832215;148;149;-;100,6756757;1;4,098540533;0,536912752;44;52;40;13;2,200558675;2,887738492
9;9º Ano do Ensino Fundamental;3;PÚBLICA;7;CANINDE;2306603;ITATIRA;2022;272,6470744;58,80024143;Crítico;22,83653846;26,92307692;27,88461538;22,35576923;411;416;-;101,216545;1;4,882353721;0,624399038;95;112;116;93;3,048536969;3,668543488
9;9º Ano do Ensino Fundamental;3;PÚBLICA;7;CANINDE;2310407;PARAMOTI;2022;281,6784715;52,88222856;Intermediário;15,38461538;32,16783217;27,97202797;24,47552448;144;143;-;99,30555556;0,993055556;5,333923576;0,653846154;22;46;40;35;3,463346211;4,116697269
9;9º Ano do Ensino Fundamental;3;PÚBLICA;7;CANINDE;2312205;SANTA QUITERIA;2022;322,9539366;56,74386369;Intermediário;6,797853309;13,59570662;23,43470483;56,17173524;549;559;-;101,8214936;1;7,397696832;0,822450805;38;76;131;314;6,084241715;6,114505999
9;9º Ano do Ensino Fundamental;3;PÚBLICA;8;BATURITE;2300150;ACARAPE;2022;240,8645528;48,58855448;Crítico;42,42424242;33,33333333;18,78787879;5,454545455;162;165;-;101,8518519;1;3,293227639;0,468181818;70;55;31;9;1,541829304;2,436323798
9;9º Ano do Ensino Fundamental;3;PÚBLICA;8;BATURITE;2301208;ARACOIABA;2022;248,3244353;49,87744816;Crítico;36,28509719;32,61339093;25,91792657;5,183585313;455;463;-;101,7582418;1;3,666221764;0,5;168;151;120;24;1,833110882;2,565661765
9;9º Ano do Ensino Fundamental;3;PÚBLICA;8;BATURITE;2301406;ARATUBA;2022;255,6095053;51,86394;Crítico;30,76923077;34,35897436;23,07692308;11,79487179;198;195;-;98,48484848;0,984848485;4,030475263;0,53974359;60;67;45;23;2,142462229;2,885420537
9;9º Ano do Ensino Fundamental;3;PÚBLICA;8;BATURITE;2301950;BARREIRA;2022;247,6450904;46,16556925;Crítico;33,1147541;40,6557377;20,6557377;5,573770492;298;305;-;102,3489933;1;3,632254519;0,496721311;101;124;63;17;1,804218228;2,517112195
9;9º Ano do Ensino Fundamental;3;PÚBLICA;8;BATURITE;2302107;BATURITE;2022;237,2295037;45,61868298;Crítico;41,93548387;34,98759305;21,09181141;1,985111663;394;403;-;102,284264;1;3,111475184;0,457816377;169;141;85;8;1,424484296;2,376597912
9;9º Ano do Ensino Fundamental;3;PÚBLICA;8;BATURITE;2302909;CAPISTRANO;2022;236,4646503;44,67458437;Crítico;44,97991968;33,33333333;18,47389558;3,212851406;252;249;-;98,80952381;0,988095238;3,073232513;0,449799197;112;83;46;8;1,365881117;2,120777406
9;9º Ano do Ensino Fundamental;3;PÚBLICA;8;BATURITE;2305100;GUARAMIRANGA;2022;266,0263295;47,39905019;Crítico;22,98850575;32,18390805;33,33333333;11,49425287;86;87;-;101,1627907;1;4,551316476;0,583333333;20;28;29;10;2,654934611;3,988862815
9;9º Ano do Ensino Fundamental;3;PÚBLICA;8;BATURITE;2306504;ITAPIUNA;2022;270,26287;58,83105309;Crítico;26,31578947;28,19548872;23,30827068;22,18045113;261;266;-;101,9157088;1;4,7631435;0,603383459;70;75;62;59;2,874001999;3,540125341
9;9º Ano do Ensino Fundamental;3;PÚBLICA;8;BATURITE;2309102;MULUNGU;2022;249,7980674;49,18045865;Crítico;36,42857143;31,42857143;25;7,142857143;141;140;-;99,29078014;0,992907801;3,739903369;0,507142857;51;44;35;10;1,883213753;2,704858229
